Wall time,Step,Value
1775640639.4371133,1,2.3256685733795166
1775640641.0748432,2,2.2067582607269287
1775640644.069844,3,2.120573043823242
1775640644.3526542,4,2.185256004333496
1775640647.4142604,5,2.128324031829834
1775640649.0805223,6,2.0574004650115967
1775640650.7192895,7,2.194937229156494
1775640652.3419323,8,2.071194887161255
1775640653.9719143,9,2.0943267345428467
1775640655.600525,10,2.1739912033081055
1775640657.3122778,11,2.089376926422119
1775640658.9608104,12,2.017972946166992
1775640660.5825782,13,2.056769847869873
1775640662.2732184,14,2.03263258934021
1775640662.549628,15,2.1263318061828613
1775640665.6679351,16,2.0213468074798584
1775640667.3048828,17,1.9362599849700928
1775640668.8962526,18,2.0368006229400635
1775640670.4358084,19,2.0798161029815674
1775640670.6758664,20,2.0864100456237793
1775640672.3045611,21,2.026202440261841
1775640673.8875391,22,2.0845937728881836
1775640676.904742,23,2.1255455017089844
1775640677.199344,24,2.0816383361816406
1775640680.3295221,25,2.108450174331665
1775640681.9243,26,2.063649892807007
1775640683.5489445,27,2.0818588733673096
1775640685.1126537,28,2.207443952560425
1775640688.0421255,29,2.1178646087646484
1775640691.1078622,30,2.0511908531188965
1775640694.1376033,31,2.158569812774658
1775640697.0864973,32,1.9948172569274902
1775640700.4543474,33,2.0362844467163086
1775640733.4279482,34,2.0648152828216553
1775640733.6937215,35,1.9706016778945923
1775640733.997672,36,2.0112931728363037
1775640734.258228,37,2.02667236328125
1775640734.5468485,38,2.056710720062256
1775640734.821859,39,1.8607531785964966
1775640735.063432,40,1.9959716796875
1775640735.3140705,41,2.07739520072937
1775640735.5657933,42,1.924743890762329
1775640735.826878,43,1.9503681659698486
1775640736.0837026,44,1.89604914188385
1775640736.3496993,45,1.9750816822052002
1775640736.5982494,46,1.9414243698120117
1775640736.8608212,47,1.9927642345428467
1775640737.0993357,48,1.9746439456939697
1775640737.3358724,49,1.984859824180603
1775640737.5762546,50,2.075110912322998
1775640737.8309267,51,1.8589274883270264
1775640738.1078126,52,2.028236150741577
1775640738.349374,53,2.027428388595581
1775640738.60434,54,1.90433931350708
1775640738.8449981,55,1.9407179355621338
1775640739.134636,56,2.082350730895996
1775640739.3920224,57,2.060656785964966
1775640739.6666899,58,1.9911423921585083
1775640739.8995476,59,2.0094075202941895
1775640740.147591,60,2.1365342140197754
1775640740.4020147,61,1.9661283493041992
1775640740.6384873,62,1.9781328439712524
1775640740.885236,63,2.0179243087768555
1775640741.1277292,64,2.132471799850464
1775640741.4098122,65,1.9813027381896973
1775640741.6588347,66,1.8527107238769531
1775640773.9380198,67,1.9852184057235718
1775640774.2073984,68,1.9505014419555664
1775640774.4781082,69,1.8966131210327148
1775640774.7157874,70,1.9846850633621216
1775640774.9831755,71,1.8923923969268799
1775640775.2455268,72,1.8528122901916504
1775640775.4956982,73,1.9321880340576172
1775640775.763345,74,2.00386643409729
1775640776.0245228,75,1.882857084274292
1775640776.263031,76,1.8802244663238525
1775640776.516927,77,1.8813661336898804
1775640776.747432,78,1.86115300655365
1775640776.9939709,79,1.8821086883544922
1775640777.2665887,80,1.8987364768981934
1775640777.5382164,81,1.9584376811981201
1775640777.8162658,82,1.8769389390945435
1775640778.0841825,83,1.9594806432724
1775640778.3362405,84,1.9782469272613525
1775640778.5866997,85,1.8081190586090088
1775640778.826531,86,1.8865290880203247
1775640779.0734053,87,1.8221406936645508
1775640779.3292162,88,1.865206003189087
1775640779.5766091,89,2.0171918869018555
1775640779.8294823,90,1.984608769416809
1775640780.0787709,91,1.9207063913345337
1775640780.3151982,92,1.9418361186981201
1775640780.55912,93,2.0039494037628174
1775640780.8005726,94,1.94913649559021
1775640781.0320432,95,1.9002591371536255
1775640781.2720516,96,1.952000617980957
1775640781.5206666,97,2.0892562866210938
1775640781.774008,98,1.8588720560073853
1775640782.0205848,99,1.751594066619873
