Wall time,Step,Value
1775645086.8307347,1,2.3110644817352295
1775645087.9910727,2,2.2205002307891846
1775645090.1065207,3,2.079052448272705
1775645090.3840904,4,2.1636080741882324
1775645092.8019588,5,2.1096150875091553
1775645093.9395561,6,2.1075947284698486
1775645095.111504,7,2.1318132877349854
1775645096.2756915,8,2.0431952476501465
1775645097.502905,9,2.109044313430786
1775645098.7108688,10,2.1028940677642822
1775645099.9026124,11,2.0686862468719482
1775645101.0927248,12,2.0149974822998047
1775645102.2284656,13,1.9923691749572754
1775645103.366475,14,2.0397980213165283
1775645103.5943363,15,2.130990982055664
1775645105.7099385,16,2.0119378566741943
1775645106.9073756,17,1.9239548444747925
1775645108.05695,18,1.9818936586380005
1775645109.2253618,19,2.1035633087158203
1775645109.4359071,20,2.076996326446533
1775645110.693089,21,1.9599381685256958
1775645111.8135495,22,2.1349174976348877
1775645114.2314546,23,2.004981517791748
1775645114.4564695,24,2.068218231201172
1775645117.0509613,25,2.0514566898345947
1775645118.340176,26,2.032933473587036
1775645119.5566576,27,2.023493766784668
1775645120.6808445,28,2.1588058471679688
1775645122.8727713,29,2.107536554336548
1775645125.4861255,30,1.9486689567565918
1775645128.4053214,31,2.089371681213379
1775645131.1517246,32,2.0293209552764893
1775645134.1279411,33,2.004473924636841
1775645162.8729575,34,2.0336227416992188
1775645163.1445422,35,1.9891271591186523
1775645163.3861544,36,2.0185658931732178
1775645163.6177208,37,2.0461971759796143
1775645163.8468106,38,1.955924391746521
1775645164.071407,39,1.9396287202835083
1775645164.2860568,40,1.9704846143722534
1775645164.4939718,41,2.0672619342803955
1775645164.7106738,42,1.9026144742965698
1775645164.921137,43,1.9493063688278198
1775645165.1407719,44,1.8813374042510986
1775645165.347733,45,1.960955023765564
1775645165.5566802,46,1.893225073814392
1775645165.7662156,47,1.9294524192810059
1775645165.9810975,48,1.9121677875518799
1775645166.194982,49,1.9478015899658203
1775645166.4073827,50,2.020467519760132
1775645166.648489,51,1.8225384950637817
1775645166.881068,52,2.026630401611328
1775645167.131075,53,1.919013261795044
1775645167.3417394,54,1.8786684274673462
1775645167.556554,55,1.8149770498275757
1775645167.771849,56,2.05841326713562
1775645167.986431,57,1.9874781370162964
1775645168.205884,58,2.000211000442505
1775645168.4151363,59,1.9553556442260742
1775645168.6298718,60,2.042243719100952
1775645168.837146,61,1.8807038068771362
1775645169.0469456,62,1.9629120826721191
1775645169.2710767,63,1.9895495176315308
1775645169.4852808,64,2.0963358879089355
1775645169.710486,65,1.8960785865783691
1775645169.9294484,66,1.8785123825073242
1775645201.5447192,67,1.9223676919937134
1775645201.9311638,68,1.952906847000122
1775645202.2160926,69,1.9104160070419312
1775645202.4849503,70,1.960759162902832
1775645202.746106,71,1.8889963626861572
1775645203.0141535,72,1.8283864259719849
1775645203.265926,73,1.8533941507339478
1775645203.5702868,74,1.9978275299072266
1775645203.8348668,75,1.894602656364441
1775645204.0932038,76,1.8265113830566406
1775645204.358132,77,1.844772219657898
1775645204.6066382,78,1.812451720237732
1775645204.8534684,79,1.8437418937683105
1775645205.0962172,80,1.7976142168045044
1775645205.3483133,81,1.8541479110717773
1775645205.6255186,82,1.8634618520736694
1775645205.8846958,83,1.9061081409454346
1775645206.1265938,84,1.9069534540176392
1775645206.392393,85,1.8277050256729126
1775645206.6503303,86,1.7616101503372192
1775645206.9004037,87,1.7728394269943237
1775645207.1417465,88,1.7553459405899048
1775645207.4039283,89,1.9646997451782227
1775645207.6623337,90,1.9179065227508545
1775645207.9371865,91,1.878705382347107
1775645208.206115,92,1.8896204233169556
1775645208.4532669,93,1.8898533582687378
1775645208.7051697,94,1.8402175903320312
1775645208.9509227,95,1.8854001760482788
1775645209.2247274,96,1.900915265083313
1775645209.5212274,97,2.0159687995910645
1775645209.79597,98,1.7705763578414917
1775645210.0698109,99,1.746692419052124
