Wall time,Step,Value
1774613383.0522938,34,0.0
1774613417.190227,67,1.0
1774943135.599592,34,0.0
1774943175.7516482,67,1.0
1774944224.0069962,34,0.0
1774944264.137271,67,1.0
1774944303.1274827,100,2.0
