Wall time,Step,Value
1774613412.3558605,58,3.495471239089966
1774613412.5743983,59,3.7018818855285645
1774613412.79037,60,3.682544469833374
1774613413.0066888,61,3.657205104827881
1774613413.2225585,62,3.4299614429473877
1774613413.4338765,63,3.500342607498169
1774613413.637672,64,3.5203378200531006
1774613413.837131,65,3.4875988960266113
1774613414.0411298,66,3.480165958404541
1774943072.5057411,1,3.8867478370666504
1774943074.164286,2,3.610328435897827
1774943077.1167753,3,3.346022605895996
1774943077.400644,4,3.259701728820801
1774943080.368856,5,3.1650936603546143
1774943081.9777024,6,3.464891195297241
1774943083.5664065,7,3.3163223266601562
1774943085.1689305,8,3.071284532546997
1774943086.780135,9,3.161363124847412
1774943088.3661811,10,3.3129427433013916
1774943090.0008447,11,3.341740846633911
1774943091.5818074,12,3.2376439571380615
1774943093.1607034,13,3.3328025341033936
1774943094.7376506,14,3.26324725151062
1774943094.9683077,15,3.300330877304077
1774943097.8768682,16,3.337017059326172
1774943099.4756317,17,3.299861431121826
1774943101.0598853,18,3.355494499206543
1774943102.6515205,19,3.461081027984619
1774943102.9003756,20,3.5800297260284424
1774943104.4566617,21,3.6994128227233887
1774943106.0251455,22,3.580233335494995
1774943108.8955033,23,3.5356266498565674
1774943109.1299396,24,3.274332046508789
1774943112.0135515,25,3.6582565307617188
1774943113.606925,26,3.5934715270996094
1774943115.1686893,27,3.725388288497925
1774943116.7103455,28,3.576902151107788
1774943119.6112416,29,3.463923692703247
1774943122.5505126,30,3.78886342048645
1774943125.4817464,31,3.646692991256714
1774943128.3864214,32,3.8229544162750244
1774943131.7327435,33,3.745483636856079
1774943163.6788359,34,3.8615124225616455
1774943164.0709693,35,3.9486682415008545
1774943164.330599,36,3.837296724319458
1774943164.57928,37,3.7015058994293213
1774943164.8380656,38,3.6023857593536377
1774943165.0851083,39,4.163949012756348
1774943165.336643,40,3.8928043842315674
1774943165.5714438,41,3.4345109462738037
1774943165.8239753,42,3.49422287940979
1774943166.0844438,43,3.61627459526062
1774943166.3212962,44,3.769263744354248
1774943166.559262,45,3.7690250873565674
1774943166.8329227,46,4.02781343460083
1774943167.0894957,47,4.071671485900879
1774943167.35321,48,3.699214220046997
1774943167.6200206,49,3.758737087249756
1774943167.881553,50,4.010693550109863
1774943168.1522572,51,3.8172874450683594
1774943168.4201567,52,4.054690361022949
1774943168.6600256,53,4.522801399230957
1774943168.9047,54,4.1303629875183105
1774943169.1718519,55,3.980351686477661
1774943169.4300745,56,4.162564277648926
1774943169.686825,57,3.8912353515625
1774943169.9335597,58,3.9339969158172607
1774943170.1841357,59,4.076658725738525
1774943170.4125369,60,4.274228096008301
1774943170.648767,61,3.9438436031341553
1774943170.8837945,62,3.877997398376465
1774943171.130289,63,4.263369083404541
1774943171.3693063,64,4.017834186553955
1774943171.6052942,65,4.338795185089111
1774943171.8400047,66,4.149255752563477
1774944161.5702035,1,3.8867478370666504
1774944163.1696868,2,3.610328435897827
1774944166.1277976,3,3.346022605895996
1774944166.4226737,4,3.259701728820801
1774944169.3868098,5,3.1650936603546143
1774944170.9751356,6,3.464891195297241
1774944172.5633824,7,3.3190360069274902
1774944174.146283,8,3.06563138961792
1774944175.7281022,9,3.168247699737549
1774944177.30238,10,3.3111650943756104
1774944178.8993948,11,3.337735652923584
1774944180.4673734,12,3.2437386512756348
1774944182.0431871,13,3.3360955715179443
1774944183.635752,14,3.265028715133667
1774944183.8766556,15,3.2849597930908203
1774944186.7665057,16,3.3377630710601807
1774944188.3496666,17,3.2946460247039795
1774944189.9068117,18,3.354762315750122
1774944191.471245,19,3.4584288597106934
1774944191.7070067,20,3.572305917739868
1774944193.278896,21,3.698709011077881
1774944194.827867,22,3.569807291030884
